# LTER Weather Station - Daily Precip and Air Temp
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/7
# The newest version of the data https://lter.kbs.msu.edu/datatables/7.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/5.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# date		date of observation
# precipitation	millimeter	liquid-equivalent depth of precipitation for the date
# flag_precip		first letter only, representing:  Good, Questionable, Missing, Estimated, or Trace
# air_temp_mean	celsius	mean air temperature, average of all hourly means
# flag_air_temp_mean		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_max	celsius	maximum air temperature, highest of all hourly maxima
# flag_air_temp_max		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_min	celsius	minimum air temperature, lowest of all hourly minima
# flag_air_temp_min		first letter only, representing:  Good, Questionable, Missing, or Estimated
# year		year in which the date occurs
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
date,precipitation,flag_precip,air_temp_mean,flag_air_temp_mean,air_temp_max,flag_air_temp_max,air_temp_min,flag_air_temp_min,year
#,millimeter,,celsius,,celsius,,celsius,,
2010-05-17,0,,13.57,,19.66,,8.55,,2010
2010-05-16,0,,13.00,,19.19,,7.10,,2010
2010-05-15,0,,13.30,,18.25,,7.24,,2010
2010-05-14,0,,14.20,,17.92,,9.63,,2010
2010-05-13,25.15,,12.41,,22.24,,7.21,,2010
2010-05-12,0,,7.74,,9.89,,5.92,,2010
2010-05-11,24.13,,7.25,,8.51,,5.48,,2010
2010-05-10,0,,7.65,,15.33,,-1.24,,2010
2010-05-09,0,,5.90,,11.60,,0.27,,2010
2010-05-08,0.76,,6.06,,8.28,,2.76,,2010
2010-05-07,35.56,,10.15,,16.48,,6.48,,2010
2010-05-06,0,,12.59,,17.78,,6.63,,2010
2010-05-05,0,,17.08,,20.47,,12.87,,2010
2010-05-04,0,,17.12,,24.44,,7.72,,2010
2010-05-03,2.03,,16.51,,22.87,,11.90,,2010
2010-05-02,9.91,,16.21,,21.51,,11.97,,2010
2010-05-01,6.35,,20.20,,24.08,,16.00,,2010
2010-04-30,0,,19.41,,25.51,,12.53,,2010
2010-04-29,0,,11.07,,21.06,,0.22,,2010
2010-04-28,0,,8.01,,15.98,,-0.82,,2010
2010-04-27,0,,8.09,,14.36,,1.91,,2010
2010-04-26,0,,12.64,,19.08,,8.56,,2010
2010-04-25,18.8,,11.27,,13.08,,8.38,,2010
2010-04-24,0.51,,11.87,,15.76,,6.92,,2010
2010-04-23,0,,11.45,,18.57,,2.04,,2010
2010-04-22,0,,9.32,,19.56,,2.73,,2010
2010-04-21,0,,10.74,,20.00,,1.02,,2010
2010-04-20,0,,11.23,,20.89,,2.76,,2010
2010-04-19,0,,9.20,,18.48,,0.28,,2010
2010-04-18,0,,5.59,,13.07,,-0.40,,2010
2010-04-17,0,,5.44,,9.31,,1.17,,2010
2010-04-16,0,,14.55,,19.12,,4.76,,2010
2010-04-15,0,,20.50,,27.13,,13.09,,2010
2010-04-14,0,,14.12,,23.54,,6.15,,2010
2010-04-13,1.02,,9.52,,14.75,,6.20,,2010
2010-04-12,0,,11.63,,18.34,,3.01,,2010
2010-04-11,0,,13.12,,21.42,,8.75,,2010
2010-04-10,0.76,,9.06,,21.93,,-3.10,,2010
2010-04-09,0,,2.89,,7.64,,-1.90,,2010
2010-04-08,0,,5.85,,15.11,,0.47,,2010
2010-04-07,26.67,,15.30,,21.60,,11.97,,2010
2010-04-06,10.67,,14.56,,24.04,,9.33,,2010
2010-04-05,5.08,,14.44,,21.78,,9.17,,2010
2010-04-04,1.52,,12.10,,21.51,,1.87,,2010
2010-04-03,5.84,,14.01,,19.42,,6.73,,2010
2010-04-02,0.25,,21.17,,26.84,,14.37,,2010
2010-04-01,0.25,,18.89,,26.91,,11.44,,2010
2010-03-31,0,,14.36,,24.06,,5.82,,2010
2010-03-30,0,,5.65,,15.40,,-4.04,,2010
2010-03-29,0,,3.13,,9.16,,-0.93,,2010
2010-03-28,0.25,,4.03,,7.42,,0.76,,2010
2010-03-27,0,,3.04,,10.61,,-2.68,,2010
2010-03-26,0,,-1.43,,7.41,,-8.03,,2010
2010-03-25,1.27,,6.05,,9.12,,-2.93,,2010
2010-03-24,0,,6.89,,16.33,,-2.03,,2010
2010-03-23,0,,5.77,,13.49,,0.00,,2010
2010-03-22,0,,5.12,,11.65,,0.64,,2010
2010-03-21,0.25,,2.08,,8.24,,-0.96,,2010
2010-03-20,0.76,,1.63,,6.99,,-0.84,,2010
2010-03-19,0,,11.54,,17.43,,6.79,,2010
2010-03-18,0,,7.82,,15.41,,-1.14,,2010
2010-03-17,0,,8.32,,18.82,,-2.25,,2010
2010-03-16,0,,8.74,,17.51,,-0.12,,2010
2010-03-15,0,,6.11,,11.76,,2.90,,2010
2010-03-14,1.02,,3.65,,5.24,,2.39,,2010
2010-03-13,1.02,,7.76,,9.99,,3.89,,2010
2010-03-12,0.51,,10.33,,12.95,,7.94,,2010
2010-03-11,9.91,,9.64,,15.05,,5.76,,2010
2010-03-10,0,,7.82,,12.50,,4.97,,2010
2010-03-09,0,,4.70,,12.16,,-3.31,,2010
2010-03-08,0,,2.10,,11.51,,-7.15,,2010
2010-03-07,0,,0.64,,13.59,,-8.01,,2010
2010-03-06,0,,-0.89,,9.98,,-10.94,,2010
2010-03-05,0,,-1.87,,9.32,,-8.83,,2010
2010-03-04,0,,-2.65,,4.62,,-12.10,,2010
2010-03-03,0,,-0.77,,4.95,,-5.14,,2010
2010-03-02,0,,-2.84,,5.49,,-8.53,,2010
2010-03-01,0,,0.73,,5.60,,-5.13,,2010
2010-02-28,0,,0.95,,3.47,,-0.82,,2010
2010-02-27,0,,-0.93,,2.11,,-2.86,,2010
2010-02-26,7.87,,-2.95,,-1.05,,-4.26,,2010
2010-02-25,0.51,,-5.02,,-3.18,,-8.05,,2010
2010-02-24,6.86,,-3.10,,-0.81,,-4.95,,2010
2010-02-23,0,,-1.04,,3.76,,-3.61,,2010
2010-02-22,11.94,,-1.61,,-0.54,,-2.62,,2010
2010-02-21,0.51,,1.38,,7.37,,-1.89,,2010
2010-02-20,0,,-1.48,,11.70,,-7.94,,2010
2010-02-19,0,,-2.21,,4.86,,-9.56,,2010
2010-02-18,0,,-0.13,,3.03,,-4.85,,2010
2010-02-17,0,,-1.64,,0.94,,-4.16,,2010
2010-02-16,1.52,,-3.33,,-0.70,,-5.09,,2010
2010-02-15,0,,-3.69,,-1.45,,-5.88,,2010
2010-02-14,0,,-2.33,,2.21,,-3.85,,2010
2010-02-13,0,,-5.83,,-1.86,,-13.75,,2010
2010-02-12,0,,-3.59,,-0.84,,-6.05,,2010
2010-02-11,0,,-3.75,,-2.64,,-4.74,,2010
2010-02-10,3.3,,-5.15,,-2.89,,-7.27,,2010
2010-02-09,9.4,,-4.79,,-2.80,,-6.57,,2010
2010-02-08,0,,-6.42,,2.65,,-14.67,,2010
2010-02-07,0.51,,-7.61,,-1.11,,-13.36,,2010
2010-02-06,0,,-5.95,,-3.57,,-9.75,,2010
2010-02-05,0,,-1.97,,-0.21,,-4.62,,2010
2010-02-04,1.02,,-6.64,,1.13,,-14.54,,2010
2010-02-03,0.76,,-1.98,,-0.03,,-9.60,,2010
2010-02-02,3.3,,-4.12,,-0.33,,-8.16,,2010
2010-02-01,1.02,,-7.24,,-3.23,,-12.20,,2010
2010-01-31,0.76,,-8.52,,-2.32,,-16.31,,2010
2010-01-30,0.76,,-11.55,,-0.45,,-18.08,,2010
2010-01-29,0,,-10.69,,-0.85,,-15.26,,2010
2010-01-28,0,,-10.18,,-4.69,,-13.15,,2010
2010-01-27,0.51,,-7.56,,-4.71,,-9.79,,2010
2010-01-26,0.51,,-4.44,,-2.18,,-7.44,,2010
2010-01-25,0,,-0.46,,1.80,,-3.33,,2010
2010-01-24,7.87,,5.80,,9.75,,1.74,,2010
2010-01-23,0.25,,1.21,,3.31,,-0.91,,2010
2010-01-22,0,,-1.91,,0.22,,-4.72,,2010
2010-01-21,0,,-3.03,,1.13,,-7.22,,2010
2010-01-20,0,,-3.53,,-1.35,,-7.14,,2010
2010-01-19,0,,-0.60,,1.91,,-1.97,,2010
2010-01-18,0,,-1.46,,-0.55,,-2.66,,2010
2010-01-17,0,,-2.96,,4.01,,-4.70,,2010
2010-01-16,0,,-1.61,,-0.29,,-3.81,,2010
2010-01-15,0,,0.86,,3.55,,-0.38,,2010
2010-01-14,0.25,,0.13,,4.60,,-4.09,,2010
2010-01-13,0.25,,-3.43,,2.14,,-8.52,,2010
2010-01-12,0.51,,-6.84,,-2.87,,-12.34,,2010
2010-01-11,0.76,,-6.66,,-1.41,,-10.08,,2010
2010-01-10,0.76,,-8.28,,-5.35,,-11.80,,2010
2010-01-09,0.51,,-9.48,,-2.53,,-15.53,,2010
2010-01-08,2.03,,-6.65,,-5.63,,-8.79,,2010
2010-01-07,8.64,,-6.81,,-4.08,,-8.39,,2010
2010-01-06,0,,-2.40,,-0.12,,-4.14,,2010
2010-01-05,0,,-3.32,,-1.94,,-4.73,,2010
2010-01-04,0.76,,-4.97,,-3.41,,-6.80,,2010
2010-01-03,0.51,,-10.83,,-4.90,,-17.39,,2010
2010-01-02,0,,-11.10,,-7.63,,-15.92,,2010
2010-01-01,0,,-6.51,,-3.04,,-11.45,,2010
2009-12-31,1.27,,-1.78,,0.58,,-6.86,,2009
2009-12-30,0,,-5.36,,-1.88,,-10.35,,2009
2009-12-29,0,,-6.10,,0.26,,-10.53,,2009
2009-12-28,2.03,,-4.94,,-0.72,,-7.38,,2009
2009-12-27,1.02,,-6.25,,-4.34,,-8.99,,2009
2009-12-26,3.56,,-2.99,,-1.61,,-5.26,,2009
2009-12-25,11.43,,2.56,,5.16,,-1.99,,2009
2009-12-24,0.25,,-1.79,,0.93,,-3.52,,2009
2009-12-23,0,,-4.24,,-1.90,,-7.03,,2009
2009-12-22,0,,-3.24,,-1.69,,-4.45,,2009
2009-12-21,0.25,,-2.15,,-1.05,,-3.17,,2009
2009-12-20,1.52,,-5.80,,0.71,,-14.04,,2009
2009-12-19,5.33,,-1.80,,0.05,,-5.72,,2009
2009-12-18,0,,-0.47,,1.16,,-1.88,,2009
2009-12-17,0.51,,-6.66,,-1.51,,-12.32,,2009
2009-12-16,0,,-6.94,,-3.06,,-11.82,,2009
2009-12-15,0.51,,-3.01,,1.28,,-7.56,,2009
2009-12-14,1.52,,1.41,,3.09,,0.23,,2009
2009-12-13,4.57,,0.84,,1.99,,-0.35,,2009
2009-12-12,1.27,,-4.33,,2.05,,-12.51,,2009
2009-12-11,1.78,,-8.35,,-5.17,,-10.87,,2009
2009-12-10,2.79,,-9.64,,-3.32,,-13.35,,2009
2009-12-09,10.92,,0.30,,3.61,,-3.54,,2009
2009-12-08,4.83,,-1.21,,0.18,,-2.66,,2009
2009-12-07,0,,-1.97,,0.53,,-3.73,,2009
2009-12-06,0,,-2.11,,2.97,,-5.64,,2009
2009-12-05,0,,-4.36,,-1.13,,-5.92,,2009
2009-12-04,1.27,,-3.45,,-0.98,,-5.13,,2009
2009-12-03,3.81,,1.99,,4.54,,-1.68,,2009
2009-12-02,0.51,,5.07,,10.56,,0.17,,2009
2009-12-01,0,,4.70,,10.43,,-0.54,,2009
2009-11-30,0,,1.84,,4.84,,0.43,,2009
2009-11-29,5.33,,2.61,,4.74,,-1.73,,2009
2009-11-28,0,,2.48,,10.39,,-3.21,,2009
2009-11-27,3.05,,1.15,,3.03,,-0.74,,2009
2009-11-26,2.03,,3.55,,4.99,,1.79,,2009
2009-11-25,3.81,,7.50,,9.20,,4.90,,2009
2009-11-24,4.57,,7.39,,9.13,,4.05,,2009
2009-11-23,0,,7.27,,12.12,,2.89,,2009
2009-11-22,0,,5.77,,14.35,,-1.18,,2009
2009-11-21,0,,7.73,,13.90,,1.17,,2009
2009-11-20,1,E,7.00,,8.93,,5.38,,2009
2009-11-19,3,E,6.23,,7.96,,4.08,,2009
2009-11-18,0,,7.70,,12.42,,3.85,,2009
2009-11-17,0,,5.55,,9.33,,1.66,,2009
2009-11-16,0,,5.51,,9.32,,3.64,,2009
2009-11-15,0,,8.99,,14.96,,5.41,,2009
2009-11-14,0,,12.35,,17.78,,7.11,,2009
2009-11-13,0,,7.65,,14.70,,0.44,,2009
2009-11-12,0,,4.46,,13.98,,-4.67,,2009
2009-11-11,0,,5.70,,12.92,,0.37,,2009
2009-11-10,0,,9.01,,11.95,,3.77,,2009
2009-11-09,0,,13.87,,19.64,,10.02,,2009
2009-11-08,0,,11.97,,21.23,,1.93,,2009
2009-11-07,0,,12.67,,20.37,,7.45,,2009
2009-11-06,0,,4.42,,10.52,,-2.23,,2009
2009-11-05,0,,5.96,,10.67,,-0.16,,2009
2009-11-04,0,,3.81,,10.54,,-2.03,,2009
2009-11-03,0,,3.84,,8.33,,-2.03,,2009
2009-11-02,1.27,,6.92,,12.83,,4.07,,2009
2009-11-01,0,,6.29,,13.92,,2.09,,2009
2009-10-31,0.25,,7.27,,11.37,,4.76,,2009
2009-10-30,34.04,,15.05,,19.26,,11.20,,2009
2009-10-29,0,,10.99,,15.77,,5.84,,2009
2009-10-28,0,,11.15,,17.53,,8.70,,2009
2009-10-27,2.03,,10.53,,14.50,,8.09,,2009
2009-10-26,0,,11.35,,16.24,,8.05,,2009
2009-10-25,0,,8.08,,14.09,,2.75,,2009
2009-10-24,3.05,,6.13,,8.93,,3.25,,2009
2009-10-23,29.21,,9.99,,16.61,,5.34,,2009
2009-10-22,1.78,,11.62,,13.97,,5.62,,2009
2009-10-21,4.32,,14.96,,20.23,,11.09,,2009
2009-10-20,0,,11.85,,17.89,,7.01,,2009
2009-10-19,0,,9.33,,17.24,,3.90,,2009
2009-10-18,0,,3.47,,10.58,,-3.18,,2009
2009-10-17,0,,4.14,,10.47,,-0.95,,2009
2009-10-16,0,,3.39,,6.92,,-0.92,,2009
2009-10-15,0,,4.03,,7.66,,1.61,,2009
2009-10-14,0,,3.49,,5.67,,0.16,,2009
2009-10-13,0,,6.05,,10.84,,0.62,,2009
2009-10-12,0,,5.16,,8.85,,2.04,,2009
2009-10-11,0.51,,2.83,,9.20,,-3.12,,2009
2009-10-10,0.25,,5.82,,11.97,,0.53,,2009
2009-10-09,14.48,,8.75,,10.60,,5.63,,2009
2009-10-08,1.27,,9.06,,14.05,,5.57,,2009
2009-10-07,0.25,,9.70,,12.90,,5.74,,2009
2009-10-06,5.08,,10.03,,15.38,,5.29,,2009
2009-10-05,0,,10.88,,16.39,,5.30,,2009
2009-10-04,2.54,,10.56,,13.66,,9.26,,2009
2009-10-03,0.76,,10.07,,15.09,,7.98,,2009
2009-10-02,17.27,,10.10,,14.03,,8.44,,2009
2009-10-01,5.08,,7.96,,15.84,,-0.37,,2009
2009-09-30,0,,8.80,,14.44,,2.25,,2009
2009-09-29,0.25,,10.17,,13.53,,8.19,,2009
2009-09-28,25.4,,12.18,,15.86,,8.48,,2009
2009-09-27,0,,16.23,,22.58,,11.97,,2009
2009-09-26,0.25,,15.15,,19.19,,13.17,,2009
2009-09-25,4.32,,16.21,,22.35,,11.47,,2009
2009-09-24,0,,17.73,,23.48,,12.62,,2009
2009-09-23,0,,20.07,,22.60,,16.57,,2009
2009-09-22,0,,20.02,,27.74,,14.36,,2009
2009-09-21,0.76,,20.11,,24.60,,13.95,,2009
2009-09-20,0,,15.57,,25.28,,6.68,,2009
2009-09-19,0,,15.20,,23.09,,8.60,,2009
2009-09-18,0,,15.11,,26.24,,5.23,,2009
2009-09-17,0,,14.10,,23.92,,6.24,,2009
2009-09-16,0,,15.75,,20.46,,9.49,,2009
2009-09-15,0,,20.20,,27.40,,15.10,,2009
2009-09-14,0,,19.86,,27.79,,12.50,,2009
2009-09-13,0,,17.66,,27.28,,8.52,,2009
2009-09-12,0,,17.72,,24.29,,10.94,,2009
2009-09-11,0,,19.09,,26.09,,12.75,,2009
2009-09-10,0,,20.03,,26.73,,15.08,,2009
2009-09-09,0,,20.09,,26.84,,15.76,,2009
2009-09-08,1.02,,18.66,,22.52,,16.48,,2009
2009-09-07,0,,18.47,,23.34,,13.04,,2009
2009-09-06,0,,18.21,,27.06,,11.37,,2009
2009-09-05,0,,18.48,,27.91,,10.51,,2009
2009-09-04,0,,18.44,,27.13,,10.52,,2009
2009-09-03,0,,16.87,,27.28,,8.19,,2009
2009-09-02,0,,15.62,,25.30,,6.64,,2009
2009-09-01,0,,14.50,,25.14,,5.21,,2009
2009-08-31,0,,13.63,,22.37,,8.78,,2009
2009-08-30,0,,14.35,,20.49,,9.75,,2009
2009-08-29,0,,15.19,,18.26,,13.32,,2009
2009-08-28,16.76,,15.98,,18.89,,14.22,,2009
2009-08-27,3.81,,15.80,,19.36,,13.84,,2009
2009-08-26,48.01,,19.02,,22.50,,15.33,,2009
2009-08-25,0,,19.26,,26.76,,11.20,,2009
2009-08-24,0,,17.87,,28.87,,9.66,,2009
2009-08-23,0,,16.94,,21.45,,13.12,,2009
2009-08-22,0,,15.74,,19.11,,13.07,,2009
2009-08-21,0,,19.36,,22.64,,15.93,,2009
2009-08-20,1.52,,21.49,,24.28,,18.79,,2009
2009-08-19,3.81,,20.98,,27.26,,14.10,,2009
2009-08-18,0,,22.76,,26.56,,17.82,,2009
2009-08-17,13.46,,22.26,,27.33,,20.54,,2009
2009-08-16,21.34,,24.88,,31.85,,19.55,,2009
2009-08-15,0,,22.96,,30.43,,15.57,,2009
2009-08-14,0,,22.11,,29.81,,14.10,,2009
2009-08-13,0,,21.20,,29.55,,13.50,,2009
2009-08-12,0,,20.13,,27.23,,15.46,,2009
2009-08-11,0,,22.95,,27.24,,17.72,,2009
2009-08-10,7.11,,23.57,,28.19,,19.43,,2009
2009-08-09,10.67,,26.39,,33.22,,21.22,,2009
2009-08-08,46.23,,20.39,,27.49,,15.85,,2009
2009-08-07,0,,17.79,,26.47,,10.57,,2009
2009-08-06,0,,18.03,,26.82,,9.13,,2009
2009-08-05,0,,19.16,,25.94,,9.65,,2009
2009-08-04,0,,23.60,,29.30,,18.12,,2009
2009-08-03,0,,20.79,,28.78,,13.39,,2009
2009-08-02,0,,19.24,,23.57,,13.97,,2009
2009-08-01,1.27,,19.18,,26.23,,14.44,,2009
2009-07-31,0,,20.58,,26.05,,14.61,,2009
2009-07-30,0,,18.75,,26.23,,10.21,,2009
2009-07-29,0,,20.94,,25.29,,13.49,,2009
2009-07-28,0,,23.59,,29.01,,20.01,,2009
2009-07-27,0,,21.62,,29.05,,13.13,,2009
2009-07-26,0,,19.60,,23.85,,16.25,,2009
2009-07-25,2.03,,20.88,,25.75,,17.05,,2009
2009-07-24,0,,20.52,,27.80,,13.44,,2009
2009-07-23,0,,19.71,,25.27,,16.12,,2009
2009-07-22,0,,19.87,,26.49,,16.57,,2009
2009-07-21,0,,19.31,,26.80,,11.82,,2009
2009-07-20,0,,18.80,,26.83,,10.93,,2009
2009-07-19,0,,15.84,,22.63,,9.32,,2009
2009-07-18,0,,15.77,,21.09,,11.04,,2009
2009-07-17,0,,16.52,,17.97,,13.55,,2009
2009-07-16,0,,20.99,,33.00,E,17.70,E,2009
2009-07-15,2.29,,21.61,,31.00,E,16.10,E,2009
2009-07-14,0,,17.81,,27.70,E,8.40,E,2009
2009-07-13,0.25,,17.21,,26.03,,7.99,,2009
2009-07-12,0,,18.65,,25.39,,10.96,,2009
2009-07-11,2.79,,22.77,,26.79,,14.85,,2009
2009-07-10,0,,21.77,,27.28,,14.07,,2009
2009-07-09,0,,20.21,,28.33,,10.90,,2009
2009-07-08,0,,16.95,,25.87,,8.89,,2009
2009-07-07,0,,17.94,,23.57,,10.13,,2009
2009-07-06,0,,20.62,,26.34,,12.79,,2009
2009-07-05,0,,19.56,,27.25,,10.00,,2009
2009-07-04,0,,17.60,,24.49,,11.18,,2009
2009-07-03,0,,18.15,,23.59,,13.39,,2009
2009-07-02,0,,14.40,,19.73,,10.92,,2009
2009-07-01,0,,15.35,,19.97,,12.63,,2009
2009-06-30,0,,16.09,,19.80,,13.31,,2009
2009-06-29,0,,18.91,,22.52,,14.27,,2009
2009-06-28,0,,22.77,,24.92,,18.35,,2009
2009-06-27,0,,22.87,,29.91,,16.05,,2009
2009-06-26,0,,24.06,,29.55,,17.65,,2009
2009-06-25,0,,26.52,,33.58,,18.78,,2009
2009-06-24,0,,26.93,,35.54,,18.44,,2009
2009-06-23,0,,25.11,,32.47,,17.84,,2009
2009-06-22,0,,23.75,,31.38,,16.52,,2009
2009-06-21,0,,23.81,,30.26,,16.68,,2009
2009-06-20,2.03,,22.32,,27.84,,17.13,,2009
2009-06-19,69.34,,21.36,,26.16,,17.23,,2009
2009-06-18,0,,19.79,,27.54,,14.23,,2009
2009-06-17,14.48,,16.81,,19.32,,13.38,,2009
2009-06-16,0,,19.23,,25.98,,11.50,,2009
2009-06-15,0,,19.81,,27.89,,10.92,,2009
2009-06-14,0,,19.19,,27.02,,11.53,,2009
2009-06-13,0.51,,16.42,,22.47,,11.69,,2009
2009-06-12,0,,17.36,,25.31,,9.74,,2009
2009-06-11,4.57,,16.09,,17.78,,12.15,,2009
2009-06-10,0,,16.30,,26.00,,8.43,,2009
2009-06-09,0,,14.65,,18.92,,10.76,,2009
2009-06-08,3.3,,18.32,,26.59,,11.64,,2009
2009-06-07,0,,18.84,,24.55,,13.52,,2009
2009-06-06,0,,17.56,,24.56,,9.85,,2009
2009-06-05,0,,15.92,,25.04,,4.45,,2009
2009-06-04,0,,14.54,,23.94,,6.64,,2009
2009-06-03,0,,14.57,,22.31,,9.77,,2009
2009-06-02,1.27,,14.16,,20.95,,9.50,,2009
2009-06-01,0,,16.27,,26.00,,8.93,,2009
2009-05-31,0,,14.13,,21.20,,5.31,,2009
2009-05-30,0,,15.76,,24.27,,7.22,,2009
2009-05-29,0,,14.93,,22.42,,8.65,,2009
2009-05-28,0,,14.03,,20.20,,10.00,,2009
2009-05-27,21.84,,20.20,,26.46,,16.31,,2009
2009-05-26,4.57,,17.74,,26.84,,11.93,,2009
2009-05-25,0,,17.39,,24.52,,11.00,,2009
2009-05-24,0,,19.44,,25.35,,14.98,,2009
2009-05-23,0,,18.30,,30.21,,9.75,,2009
2009-05-22,0,,16.83,,22.02,,12.38,,2009
2009-05-21,0,,21.48,,28.82,,12.72,,2009
2009-05-20,0,,20.51,,28.89,,11.99,,2009
2009-05-19,0,,16.92,,24.82,,7.23,,2009
2009-05-18,0,,10.30,,19.66,,-0.65,,2009
2009-05-17,0,,8.75,,14.98,,1.79,,2009
2009-05-16,10.67,,12.31,,16.15,,4.82,,2009
2009-05-15,2.29,,11.99,,20.16,,5.46,,2009
2009-05-14,8.64,,16.69,,20.39,,8.75,,2009
2009-05-13,0,,13.98,,19.14,,10.56,,2009
2009-05-12,0,,11.77,,20.43,,0.44,,2009
2009-05-11,0,,9.64,,15.55,,1.26,,2009
2009-05-10,0,,10.47,,16.42,,4.18,,2009
2009-05-09,1.02,,12.91,,16.79,,8.37,,2009
2009-05-08,0,,17.20,,24.50,,10.21,,2009
2009-05-07,0,,16.48,,24.19,,10.65,,2009
2009-05-06,0,,15.41,,21.90,,8.99,,2009
2009-05-05,0,,14.97,,22.23,,7.53,,2009
2009-05-04,0,,13.92,,20.52,,6.63,,2009
2009-05-03,0.51,,12.99,,20.73,,3.74,,2009
2009-05-02,0,,11.02,,17.40,,4.41,,2009
2009-05-01,0,,11.83,,15.38,,6.45,,2009
2009-04-30,11.18,,13.70,,19.90,,10.46,,2009
2009-04-29,1.02,,10.72,,16.90,,5.13,,2009
2009-04-28,6.86,,11.72,,17.58,,6.39,,2009
2009-04-27,21.84,,20.31,,25.03,,14.90,,2009
2009-04-26,0.25,,17.70,,26.80,,9.56,,2009
2009-04-25,25.65,,20.25,,24.30,,14.66,,2009
2009-04-24,0,,19.21,,29.80,,11.06,,2009
2009-04-23,0,,7.78,,16.60,,-2.83,,2009
2009-04-22,0,,6.39,,13.73,,1.38,,2009
2009-04-21,2.03,,3.44,,6.14,,1.49,,2009
2009-04-20,3.81,,5.41,,8.19,,2.93,,2009
2009-04-19,10.16,,9.05,,14.40,,5.92,,2009
2009-04-18,0,,13.94,,23.17,,1.97,,2009
2009-04-17,0,,12.18,,22.62,,0.94,,2009
2009-04-16,0,,9.98,,19.62,,0.39,,2009
2009-04-15,0.25,,8.39,,16.82,,2.40,,2009
2009-04-14,18.29,,2.90,,4.75,,0.84,,2009
2009-04-13,0,,4.36,,8.38,,0.02,,2009
2009-04-12,0,,5.21,,12.82,,-1.97,,2009
2009-04-11,0,,4.04,,13.94,,-2.52,,2009
2009-04-10,0,,5.31,,11.89,,0.02,,2009
2009-04-09,0,,6.26,,13.90,,-3.06,,2009
2009-04-08,0,,4.34,,10.88,,-2.52,,2009
2009-04-07,0,,-0.07,,3.64,,-3.26,,2009
2009-04-06,3.81,,1.08,,5.06,,-1.85,,2009
2009-04-05,4.57,,3.05,,7.06,,-1.17,,2009
2009-04-04,0,,4.28,,10.25,,-1.58,,2009
2009-04-03,15.75,,5.55,,11.53,,1.25,,2009
2009-04-02,0,,10.94,,18.46,,4.18,,2009
2009-04-01,1.52,,6.35,,12.28,,0.83,,2009
2009-03-31,0.51,,6.32,,12.07,,2.49,,2009
2009-03-30,0,,2.85,,12.74,,-2.74,,2009
2009-03-29,16.26,,0.80,,3.31,,-1.06,,2009
2009-03-28,0.51,,2.76,,10.65,,-3.53,,2009
2009-03-27,0.51,,6.00,,11.75,,-1.79,,2009
2009-03-26,0,,6.33,,13.54,,1.63,,2009
2009-03-25,1.78,,10.22,,15.19,,2.66,,2009
2009-03-24,0,,6.52,,13.64,,1.11,,2009
2009-03-23,0.51,,2.80,,10.93,,-3.29,,2009
2009-03-22,0.25,,6.31,,12.56,,-0.13,,2009
2009-03-21,0,,4.20,,14.43,,-1.40,,2009
2009-03-20,0.51,,-1.64,,7.50,,-8.93,,2009
2009-03-19,0,,1.76,,5.19,,-5.16,,2009
2009-03-18,0,,11.29,,17.61,,4.05,,2009
2009-03-17,0.25,,11.95,,22.34,,2.01,,2009
2009-03-16,0.25,,7.63,,19.43,,-1.31,,2009
2009-03-15,1.02,,4.98,,18.39,,-5.30,,2009
2009-03-14,0.51,,1.64,,11.71,,-6.82,,2009
2009-03-13,0.25,,-3.28,,4.94,,-10.52,,2009
2009-03-12,0,,-5.57,,-0.64,,-9.05,,2009
2009-03-11,0.25,,-0.84,,15.49,,-6.78,,2009
2009-03-10,18.03,,6.50,,15.49,,2.37,,2009
2009-03-09,0,,1.98,,6.63,,-1.26,,2009
2009-03-08,24.38,,5.07,,10.56,,1.31,,2009
2009-03-07,20.83,,3.30,,6.14,,-0.06,,2009
2009-03-06,0,,12.81,,18.89,,2.23,,2009
2009-03-05,0,,7.99,,16.13,,-1.40,,2009
2009-03-04,0,,-2.40,,5.86,,-9.99,,2009
2009-03-03,0,,-8.12,,-0.27,,-16.26,,2009
2009-03-02,0,,-10.99,,-5.54,,-16.20,,2009
2009-03-01,0,,-7.94,,-4.06,,-12.40,,2009
2009-02-28,0,,-6.28,,0.45,,-10.18,,2009
2009-02-27,3.3,,0.82,,11.09,,-8.64,,2009
2009-02-26,23.88,,2.51,,10.38,,-6.10,,2009
2009-02-25,0.25,,1.61,,6.65,,-4.13,,2009
2009-02-24,0,,-7.15,,0.07,,-16.72,,2009
2009-02-23,0,,-7.07,,-0.29,,-14.32,,2009
2009-02-22,0.51,,-5.46,,-2.29,,-8.76,,2009
2009-02-21,7.62,,-6.57,,0.18,,-13.16,,2009
2009-02-20,0.25,,-7.93,,-3.13,,-13.28,,2009
2009-02-19,1.02,,-8.37,,-4.88,,-10.96,,2009
